image_id,question_id,answers,question,image_path
448069,4480695,"['mustard', 'mustard', 'mustard', 'mustard', 'mustard', 'mustard', 'mustard', 'mustard', 'cheese', 'cheese']",What is the yellow stuff on top of this hotdog?,COCO_train2014_000000448069.jpg
366577,3665775,"['striped', 'striped', 'striped', 'striped', 'striped', 'striped', 'striped', 'striped', 'stripes', 'stripes']",What pattern is shown in this picture?,COCO_train2014_000000366577.jpg
289790,2897905,"['cell', 'cell', 'cell', 'cell', 'cell', 'cell', 'mobile', 'mobile', 'android', 'android']",What type of phone is this?,COCO_train2014_000000289790.jpg
204458,2044585,"['polar', 'polar', 'polar', 'polar', 'polar', 'polar', 'polar', 'polar', 'brown', 'brown']",What kind of bear is depicted here?,COCO_train2014_000000204458.jpg
112703,1127035,"['vacation', 'vacation', 'transport buses', 'transport buses', 'tour buses', 'tour buses', 'double decker', 'double decker', 'double deckers', 'double deckers']",What kind of buses are these?,COCO_train2014_000000112703.jpg
194159,1941596,"['yachts', 'yachts', 'yachts', 'yachts', 'yachts', 'yachts', 'passenger', 'passenger', 'personal', 'personal']",What kinds of boats are these?,COCO_train2014_000000194159.jpg
194159,1941595,"['dock', 'dock', 'dock', 'dock', 'dock', 'dock', 'dock', 'dock', 'dock', 'dock']",What do ships do at this location?,COCO_train2014_000000194159.jpg
388960,3889605,"['colorado', 'colorado', 'colorado', 'colorado', 'alaska', 'alaska', 'alaska', 'alaska', 'west', 'west']",Where are these mountains located?,COCO_train2014_000000388960.jpg
399746,3997465,"['blue', 'blue', 'blue', 'blue', 'yellow blue silver', 'yellow blue silver', 'white', 'white', 'orange', 'orange']",What color handle is unique?,COCO_train2014_000000399746.jpg
62257,622575,"['traveling', 'traveling', 'traveling', 'traveling', 'traveling', 'traveling', 'traveling', 'traveling', 'travel', 'travel']",What activity might you use this for?,COCO_train2014_000000062257.jpg
350644,3506445,"['half windsor', 'half windsor', 'half windsor', 'half windsor', 'bow tie', 'bow tie', 'windsor', 'windsor', 'marriage', 'marriage']",The knot being tied here is commonly referred to as?,COCO_train2014_000000350644.jpg
344793,3447935,"['aspen', 'aspen', 'aspen', 'aspen', 'vail', 'vail', 'snowboarding', 'snowboarding', 'colorado', 'colorado']",What ski resort is this?,COCO_train2014_000000344793.jpg
148246,1482465,"['clocks', 'clocks', 'clocks', 'clocks', 'clocks', 'clocks', 'decorations', 'decorations', 'old', 'old']",What types of items are these?,COCO_train2014_000000148246.jpg
121366,1213665,"['tank top', 'tank top', 'tank top', 'tank top', 't shirt', 't shirt', 'wife beater', 'wife beater', 'shirt', 'shirt']",What's the name of that type of shirt?,COCO_train2014_000000121366.jpg
576225,5762255,"['potato', 'potato', 'potato', 'potato', 'potatoes', 'potatoes', 'potatoe', 'potatoe', 'carrot', 'carrot']",What vegetable does it take to make what she holding?,COCO_train2014_000000576225.jpg
499061,4990615,"['pig', 'pig', 'pig', 'pig', 'pig', 'pig', 'pigs', 'pigs', 'garden', 'garden']",What does the food on the right come from?,COCO_train2014_000000499061.jpg
27742,277425,"['polyester', 'polyester', 'polyester', 'polyester', 'polyester', 'polyester', 'cotton', 'cotton', 'cotton', 'cotton']",What material is used to make the vests worn by the people in this photo?,COCO_train2014_000000027742.jpg
426318,4263185,"['addidas', 'addidas', 'timberland', 'timberland', 'born', 'born', 'walmart', 'walmart', 'timberlands', 'timberlands']",What company makes those shoes?,COCO_train2014_000000426318.jpg
559633,5596335,"['riding', 'riding', 'riding', 'riding', 'riding', 'riding', 'pulling things', 'pulling things', 'racing and showing', 'racing and showing']",What are animals of this kind most often used for?,COCO_train2014_000000559633.jpg
211406,2114065,"['laces', 'laces', 'laces', 'laces', 'velcro', 'velcro', 'velcro', 'velcro', 'shoelaces', 'shoelaces']",What type of fasteners are used on this type of shoe?,COCO_train2014_000000211406.jpg
484277,4842775,"['selfie', 'selfie', 'selfie', 'selfie', 'selfie', 'selfie', 'selfie', 'selfie', 'selfie', 'selfie']",What type of picture might she be taking?,COCO_train2014_000000484277.jpg
511461,5114615,"['bamboo', 'bamboo', 'bamboo', 'bamboo', 'bamboo', 'bamboo', 'wood', 'wood', 'wicker', 'wicker']",What is the placemat on the table made from?,COCO_train2014_000000511461.jpg
22500,225005,"['$500', '$500', '$500', '$500', '1000', '1000', '$1000', '$1000', '10000', '10000']",How much does an average business spend on these?,COCO_train2014_000000022500.jpg
107197,1071975,"['canoes', 'canoes', 'canoes', 'canoes', 'canoes', 'canoes', 'canoe', 'canoe', 'row boats', 'row boats']",What types of boats are these?,COCO_train2014_000000107197.jpg
146611,1466115,"['baths', 'baths', 'baths', 'baths', 'bathing', 'bathing', 'bathing', 'bathing', 'taking bath', 'taking bath']",What is the large white ceramic oval in the picture used for?,COCO_train2014_000000146611.jpg
187559,1875595,"['african', 'african', 'african', 'african', 'zoo', 'zoo', 'zoo', 'zoo', 'safari', 'safari']",What type of habitat is this?,COCO_train2014_000000187559.jpg
105921,1059215,"['hawaii', 'hawaii', 'hawaii', 'hawaii', 'usa', 'usa', 'california', 'california', 'florida', 'florida']",Where did this sport originate?,COCO_train2014_000000105921.jpg
350484,3504845,"['terrier', 'terrier', 'terrier', 'terrier', 'bichon frisse', 'bichon frisse', 'pekinese', 'pekinese', 'lasa alpso', 'lasa alpso']",What type of dog breed is that?,COCO_train2014_000000350484.jpg
368626,3686265,"['go', 'go', 'go', 'go', 'train is coming', 'train is coming', 'stop', 'stop', 'cars go', 'cars go']",What happens when the railroad lights flash and the light is green?,COCO_train2014_000000368626.jpg
408854,4088545,"['canoeing', 'canoeing', 'canoeing', 'canoeing', 'surfing', 'surfing', 'surfing', 'surfing', 'surfingq', 'surfingq']",What are those colorful items to be used for?,COCO_train2014_000000408854.jpg
71908,719085,"['70s', '70s', '70s', '70s', '80s', '80s', '1950', '1950', ""1970's"", ""1970's""]",What decade did this sport first become popular?,COCO_train2014_000000071908.jpg
291290,2912905,"['mountains', 'mountains', 'mountains', 'mountains', 'mountain', 'mountain', 'mountain', 'mountain', 'mountainous', 'mountainous']",What terrain is in the picture?,COCO_train2014_000000291290.jpg
373292,3732925,"['woody woodpecker', 'woody woodpecker', 'woody woodpecker', 'woody woodpecker', 'woody woodpecker', 'woody woodpecker', 'woody woodpecker', 'woody woodpecker', 'woody woodpecker', 'woody woodpecker']",This bird is associated with which famous cartoon?,COCO_train2014_000000373292.jpg
148517,1485175,"['no idea', 'no idea', 'goffy footed', 'goffy footed', 'crouched', 'crouched', 'regular', 'regular', 'crouch', 'crouch']",What is the name of this surfer's stance?,COCO_train2014_000000148517.jpg
417475,4174755,"['wetsuit', 'wetsuit', 'wetsuit', 'wetsuit', 'wetsuit', 'wetsuit', 'wetsuit', 'wetsuit', 'wet suit', 'wet suit']",What kind of clothing is this child wearing?,COCO_train2014_000000417475.jpg
285470,2854705,"['drinking', 'drinking', 'drinking', 'drinking', 'eating', 'eating', 'eating', 'eating', 'eating food', 'eating food']",What is the bird doing?,COCO_train2014_000000285470.jpg
248150,2481505,"['clothing', 'clothing', 'stance', 'stance', ""it's night"", ""it's night"", 'outfits', 'outfits', 'outfit', 'outfit']",How do we know this is not a professional game?,COCO_train2014_000000248150.jpg
4761,47615,"['desktop', 'desktop', 'desktop', 'desktop', 'desktop', 'desktop', 'laptop', 'laptop', 'laptop', 'laptop']",Is this a laptop or desktop?,COCO_train2014_000000004761.jpg
243382,2433825,"['legal', 'legal', 'legal', 'legal', 'legal', 'legal', 'legal', 'legal', 'illegal', 'illegal']",Is this legal or illegal?,COCO_train2014_000000243382.jpg
148343,1483435,"['ketchup', 'ketchup', 'ketchup', 'ketchup', 'ketchup', 'ketchup', 'catsup', 'catsup', 'onions', 'onions']",What common topping is on the hotdogs?,COCO_train2014_000000148343.jpg
243333,2433335,"['cadillac', 'cadillac', 'cadillac', 'cadillac', 'cadillac', 'cadillac', 'hatchbacks', 'hatchbacks', 'family', 'family']",What kind of cars are near the people?,COCO_train2014_000000243333.jpg
214870,2148705,"['parking', 'parking', 'parking', 'parking', 'parking', 'parking', 'parking', 'parking', 'parking', 'parking']",What are the meters used for?,COCO_train2014_000000214870.jpg
65732,657325,"['flip phone', 'flip phone', 'flip phone', 'flip phone', 'flip', 'flip', 'sony', 'sony', 'motorola', 'motorola']",What type of cell phone is shown in the picture?,COCO_train2014_000000065732.jpg
269788,2697885,"['practice', 'practice', 'practice', 'practice', 'practice', 'practice', 'practice', 'practice', 'carefully', 'carefully']",How would someone learn to do this activity?,COCO_train2014_000000269788.jpg
62815,628155,"['urban', 'urban', 'urban', 'urban', 'city', 'city', 'city', 'city', 'cirt', 'cirt']",What type of landscape is this?,COCO_train2014_000000062815.jpg
71043,710435,"['jackie robinson', 'jackie robinson', 'jackie robinson', 'jackie robinson', 'willie mays', 'willie mays', 'abe ruth', 'abe ruth', 'baseball', 'baseball']",This famous sport was desegregated who was the first african american to play with white people?,COCO_train2014_000000071043.jpg
436521,4365215,"['serena williams', 'serena williams', 'serena williams', 'serena williams', 'serena williams', 'serena williams', 'serena williams', 'serena williams', 'steffi graf', 'steffi graf']",Who is the leading female player in this sport?,COCO_train2014_000000436521.jpg
28263,282635,"['lactose intolerant', 'lactose intolerant', 'kid', 'kid', 'vegan', 'vegan', 'vegetarians', 'vegetarians', 'vegetarian', 'vegetarian']",Who wouldn't eat this?,COCO_train2014_000000028263.jpg
80745,807455,"['not ripe', 'not ripe', 'not ripe', 'not ripe', 'unripe bananas', 'unripe bananas', 'unripe', 'unripe', 'sun ripen', 'sun ripen']",Why are some bananas green?,COCO_train2014_000000080745.jpg
251026,2510265,"['stratus', 'stratus', 'stratus', 'stratus', 'stratus', 'stratus', 'cirrus', 'cirrus', 'dirrus', 'dirrus']",What is the name for the type of clouds in the sky of this photo?,COCO_train2014_000000251026.jpg
225539,2255395,"['seeing', 'seeing', 'seeing', 'seeing', 'reading', 'reading', 'nearsighted', 'nearsighted', 'see', 'see']",This woman wears glasses for what purpose?,COCO_train2014_000000225539.jpg
64241,642415,"['jet ski', 'jet ski', 'jet ski', 'jet ski', 'jet ski', 'jet ski', 'jetski', 'jetski', 'jetski', 'jetski']",What is the name of the vehicle?,COCO_train2014_000000064241.jpg
154667,1546675,"['advertising', 'advertising', 'advertising', 'advertising', 'fun', 'fun', 'selling surf paddles', 'selling surf paddles', 'advertisment', 'advertisment']",What is the purpose of this picture?,COCO_train2014_000000154667.jpg
60350,603505,"['nintendo', 'nintendo', 'nintendo', 'nintendo', 'nintendo', 'nintendo', 'wii', 'wii', 'wii', 'wii']",Who makes the video game console that the people are playing?,COCO_train2014_000000060350.jpg
12892,128925,"['window', 'window', 'window', 'window', 'window', 'window', 'window', 'window', 'windows', 'windows']",What do you look through when you sit on this bus?,COCO_train2014_000000012892.jpg
450961,4509615,"['tropical', 'tropical', 'tropical', 'tropical', 'tropical', 'tropical', 'tropical', 'tropical', 'warm', 'warm']",What type of climate grows this fruit best?,COCO_train2014_000000450961.jpg
545447,5454475,"['traffic', 'traffic', 'traffic', 'traffic', 'traffic regulation', 'traffic regulation', 'traffic control', 'traffic control', 'traffic signal stop', 'traffic signal stop']",What is the use of that light?,COCO_train2014_000000545447.jpg
348697,3486975,"['conair', 'conair', 'conair', 'conair', 'loreal', 'loreal', 'brand', 'brand', 'revlon', 'revlon']",What brand is the hairdryer?,COCO_train2014_000000348697.jpg
495134,4951345,"['crow', 'crow', 'crow', 'crow', 'seagull', 'seagull', 'pigeon', 'pigeon', 'black', 'black']",What type of bird is this?,COCO_train2014_000000495134.jpg
392167,3921675,"['egg salad', 'egg salad', 'egg salad', 'egg salad', 'toothpicks', 'toothpicks', 'tuna', 'tuna', 'tooth pick', 'tooth pick']",What is on the sandwhich?,COCO_train2014_000000392167.jpg
161062,1610625,"['american', 'american', 'american', 'american', 'american airlines', 'american airlines', 'american airlines', 'american airlines', 'tab', 'tab']",What company owns this plane?,COCO_train2014_000000161062.jpg
364484,3644845,"['sleep', 'sleep', 'sleep', 'sleep', 'sleep', 'sleep', 'sleep', 'sleep', 'sleep', 'sleep']",What do people do here?,COCO_train2014_000000364484.jpg
351146,3511465,"['parsley', 'parsley', 'parsley', 'parsley', 'garlic', 'garlic', 'pepper', 'pepper', 'herbs', 'herbs']",What type of seasoning?,COCO_train2014_000000351146.jpg
217165,2171655,"['budweiser', 'budweiser', 'budweiser', 'budweiser', 'budweiser', 'budweiser', 'budweiser', 'budweiser', 'busch', 'busch']",What beer brand has these horses?,COCO_train2014_000000217165.jpg
116462,1164625,"['fire truck', 'fire truck', 'fire truck', 'fire truck', 'firetruck', 'firetruck', 'firetruck', 'firetruck', 'fire', 'fire']",What kind of truck is this?,COCO_train2014_000000116462.jpg
48408,484085,"['peach', 'peach', 'peach', 'peach', 'peach', 'peach', 'peach', 'peach', 'peach', 'peach']",Which fruit associated with the state of georgia is the color of this umbrella?,COCO_train2014_000000048408.jpg
48288,482885,"['speedometer', 'speedometer', 'speedometer', 'speedometer', 'speedometer', 'speedometer', 'speedometer', 'speedometer', 'speedometer', 'speedometer']",What is the term for the gauge on the right?,COCO_train2014_000000048288.jpg
199719,1997195,"['trunk', 'trunk', 'trunk', 'trunk', 'tusks', 'tusks', 'tusk', 'tusk', 'trunk and tusks', 'trunk and tusks']",What is the distinct characteristic of this animal?,COCO_train2014_000000199719.jpg
207698,2076985,"['american', 'american', 'american', 'american', 'american', 'american', 'english', 'english', 'english', 'english']",Is this english or american riding?,COCO_train2014_000000207698.jpg
2619,26195,"['grizzly', 'grizzly', 'grizzly', 'grizzly', 'grizzly', 'grizzly', 'kodiak bear', 'kodiak bear', 'mammal', 'mammal']",What species of bear is this?,COCO_train2014_000000002619.jpg
198547,1985475,"['british', 'british', 'british', 'british', 'british', 'british', 'british', 'british', 'britain', 'britain']",What flag is on the bike?,COCO_train2014_000000198547.jpg
147856,1478565,"['oriental', 'oriental', 'oriental', 'oriental', 'oriental', 'oriental', 'old fashion', 'old fashion', 'area', 'area']",What is the name of this style of rug?,COCO_train2014_000000147856.jpg
346310,3463105,"['genitals', 'genitals', 'genitals', 'genitals', 'genitalia', 'genitalia', 'male has narrow stripe between buttocks', 'male has narrow stripe between buttocks', 'penis', 'penis']",How can you tell if these zebras are male or female?,COCO_train2014_000000346310.jpg
339352,3393525,"['computers', 'computers', 'computers', 'computers', 'computer', 'computer', 'laptop', 'laptop', 'laptops', 'laptops']",What type of devices are these?,COCO_train2014_000000339352.jpg
382624,3826245,"['weathervane', 'weathervane', 'weathervane', 'weathervane', 'clock', 'clock', 'clock', 'clock', 'weather vane', 'weather vane']",What does the top of the tower have on it?,COCO_train2014_000000382624.jpg
420608,4206085,"['30 years', '30 years', '30 years', '30 years', '30', '30', '10 years', '10 years', '18 22 years', '18 22 years']",How long does this animal usually live?,COCO_train2014_000000420608.jpg
